"person_id","ER30001","ER30002","ER32000","ER32006","year","volunteer","social_media","follow_interests","resp_earn","resp_rent","resp_bills","resp_money","wb_happiness","wb_interest","wb_satisfied","wb_belong","wb_society_better","wb_people_good","wb_manage_daily","wb_trusting_rel","wb_confident_ideas","wb_life_direction","feel_failure","emp1","cc_balance","cc_value","loan_federal","loan_state","loan_private","loan_other","edu_aspiration","edu_expectation","grade_level","hs_grad","attended_college","major","health","health_compare","health_better","learning_disorder","chronic","health_insurance","race","wellbeing_emo","wellbeing_soc","wellbeing_psy","social_anxiety","enrollment","highest_edu","mother_edu","father_edu","state","age","fam_income","interview_number","sequence_number","relation_rp","wb_happiness_lag","wb_interest_lag","wb_satisfied_lag","wb_belong_lag","wb_society_better_lag","wb_people_good_lag","wb_manage_daily_lag","wb_trusting_rel_lag","wb_confident_ideas_lag","wb_life_direction_lag","feel_failure_lag","wellbeing_emo_lag","wellbeing_soc_lag","wellbeing_psy_lag","social_anxiety_lag"
"1060_32",1060,32,1,2,2023,5,4,5,0,0,0,0,2,5,2,1,2,2,1,2,2,5,2,2,5,0,1,5,5,5,6,5,0,0,1,0,4,1,2,5,5,5,0,3,2,3,0,4,5,17,15,16,26,13500,4694,1,10,2,3,1,2,1,5,2,2,2,2,2,2,2,3,3
"1060_33",1060,33,2,2,2019,1,1,1,2,1,1,3,6,5,6,6,2,5,4,6,6,6,1,3,5,0,1,5,5,5,2,2,0,0,1,0,2,5,0,5,5,1,1,6,4,6,3,9,3,17,12,16,18,112640,2636,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060_33",1060,33,2,2,2021,5,1,2,3,3,3,3,4,2,3,2,1,2,2,4,3,1,4,1,5,0,1,5,5,5,8,0,0,0,1,0,3,5,0,5,5,1,0,3,1,3,3,4,5,17,12,16,20,100200,3401,3,33,6,5,6,6,2,5,4,6,6,6,1,6,4,6,3
"1060_33",1060,33,2,2,2023,5,5,4,3,3,3,3,5,5,4,5,2,1,4,5,5,4,2,1,1,2500,1,5,5,5,99,4,0,0,1,0,2,3,0,5,5,1,0,5,3,5,0,4,5,17,12,16,23,39595,7866,1,10,4,2,3,2,1,2,2,4,3,1,4,3,1,3,3
"1060_34",1060,34,2,2,2021,5,1,1,3,3,3,3,4,3,2,4,1,4,3,4,6,4,2,1,5,0,0,0,0,0,8,0,0,1,5,0,2,3,0,5,5,1,1,3,3,4,4,3,3,17,12,16,18,100200,3401,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060_34",1060,34,2,2,2023,5,1,1,3,1,2,3,5,4,3,5,2,3,3,6,6,5,2,1,5,0,0,0,0,0,5,5,0,1,5,0,3,5,0,5,5,1,0,4,3,5,0,3,3,17,12,16,20,68480,4138,3,33,4,3,2,4,1,4,3,4,6,4,2,3,3,4,4
"1064_33",1064,33,1,2,2019,1,1,1,3,2,2,3,5,4,6,5,4,1,5,5,4,6,2,1,5,0,0,0,0,0,6,6,0,1,1,0,2,1,2,5,5,1,1,5,4,4,3,9,5,16,16,13,19,411200,1177,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064_33",1064,33,1,2,2021,5,1,1,2,2,2,2,6,6,6,6,5,5,6,6,6,6,1,7,5,0,1,5,5,5,6,6,0,0,1,0,1,1,1,5,5,1,0,6,5,6,2,11,5,16,16,13,21,276000,1731,52,30,5,4,6,5,4,1,5,5,4,6,2,5,4,4,3
"1064_33",1064,33,1,2,2023,1,1,2,1,1,1,3,5,5,5,4,2,1,6,3,2,5,1,7,1,1000,1,5,5,5,6,6,19,1,1,0,2,5,0,5,1,5,0,5,3,4,0,11,9,16,16,5,24,277000,1996,51,30,6,6,6,6,5,5,6,6,6,6,1,6,5,6,2
"1064_35",1064,35,1,2,2019,5,1,1,2,1,1,3,5,5,4,4,4,3,4,2,5,5,2,7,5,0,0,0,0,0,6,6,0,1,1,0,2,1,1,1,5,1,1,5,4,4,5,9,5,16,16,13,18,411200,1177,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064_35",1064,35,1,2,2021,1,1,1,2,2,2,2,6,6,6,6,5,5,5,6,6,6,2,7,5,0,0,0,0,0,6,6,0,1,1,0,2,5,0,5,1,1,0,6,5,6,2,9,5,16,16,13,20,276000,1731,51,30,5,5,4,4,4,3,4,2,5,5,2,5,4,4,5
"1066_176",1066,176,2,3,2019,5,1,1,2,3,3,3,6,5,5,1,1,1,6,6,6,6,1,1,5,0,0,0,0,0,6,3,0,0,3,0,3,1,2,5,5,1,1,5,2,6,3,4,5,12,13,48,21,36000,757,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066_176",1066,176,2,3,2021,5,1,4,3,2,2,2,4,5,3,1,2,2,5,4,6,6,2,1,5,0,0,0,0,0,8,0,0,0,5,0,3,1,1,5,1,1,0,4,2,6,3,4,5,12,13,48,23,165745,2713,2,22,6,5,5,1,1,1,6,6,6,6,1,5,2,6,3
"1066_176",1066,176,2,3,2023,5,1,1,0,0,0,0,6,5,6,1,2,3,3,3,6,3,2,1,5,0,0,0,0,0,3,3,0,0,5,0,3,1,2,5,5,1,0,6,2,4,0,4,5,12,13,48,25,105000,6373,1,10,4,5,3,1,2,2,5,4,6,6,2,4,2,6,3
"1066_35",1066,35,1,2,2019,5,1,3,0,0,0,0,6,6,5,6,2,2,3,5,6,5,1,3,5,0,0,0,0,0,6,5,0,0,5,0,2,3,0,5,5,5,1,6,4,9,4,4,3,12,9,48,28,24000,749,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066_36",1066,36,1,2,2019,5,1,1,2,2,2,3,3,2,4,4,1,2,2,3,3,2,4,1,5,0,0,0,0,0,1,1,0,1,5,0,4,3,0,1,5,5,1,3,2,3,4,3,3,12,9,48,20,53062,784,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066_36",1066,36,1,2,2021,5,1,1,2,2,2,3,2,5,2,2,2,2,4,3,4,4,3,3,5,0,0,0,0,0,8,0,0,1,5,0,3,1,2,5,5,1,0,3,2,3,4,3,3,12,9,48,22,54143,5448,2,30,3,2,4,4,1,2,2,3,3,2,4,3,2,3,4
"1066_36",1066,36,1,2,2023,5,1,2,0,0,0,0,3,3,2,5,2,2,1,3,3,2,3,3,5,0,0,0,0,0,8,0,0,0,5,0,4,5,0,1,5,1,0,3,3,3,0,3,3,12,9,48,24,19000,7440,1,10,2,5,2,2,2,2,4,3,4,4,3,3,2,3,4
"1066_37",1066,37,1,2,2019,5,1,2,2,1,1,3,3,1,1,1,1,1,4,3,1,1,4,1,5,0,0,0,0,0,6,5,0,3,5,0,4,3,0,5,5,5,1,2,1,2,4,1,1,12,13,48,17,144500,773,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066_37",1066,37,1,2,2021,5,1,1,3,2,2,3,2,1,1,1,2,4,2,1,3,2,3,1,1,1134,0,0,0,0,3,3,0,0,5,0,4,3,0,1,5,1,0,1,2,2,4,4,5,12,13,48,19,192000,2367,4,33,3,1,1,1,1,1,4,3,1,1,4,2,1,2,4
"1066_38",1066,38,1,2,2021,5,5,5,1,1,1,1,5,5,2,1,1,1,1,4,5,1,1,3,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,5,1,4,1,3,5,3,3,14,11,48,17,72000,3774,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066_38",1066,38,1,2,2023,5,5,5,3,3,3,2,3,4,4,2,1,1,3,2,2,3,1,1,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,1,0,4,2,3,0,3,3,14,11,48,19,80100,7194,3,33,5,5,2,1,1,1,1,4,5,1,1,4,1,3,5
"1066_39",1066,39,2,2,2023,1,1,1,2,2,1,3,5,5,4,4,1,5,4,5,4,6,2,1,1,69,0,0,0,0,5,5,0,1,1,0,4,5,0,5,1,1,1,5,3,5,5,9,5,12,13,48,18,247400,3143,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068_32",1068,32,2,2,2019,5,2,2,0,0,0,0,5,4,4,2,4,4,2,5,5,2,2,6,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,1,1,4,3,3,4,4,3,17,13,48,25,24400,6039,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068_32",1068,32,2,2,2021,5,1,1,0,0,0,0,4,4,4,3,2,5,2,5,3,4,3,6,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,5,0,4,3,4,4,3,3,17,13,48,27,16780,4041,2,20,5,4,4,2,4,4,2,5,5,2,2,4,3,3,4
"1068_34",1068,34,1,2,2021,1,5,5,3,1,2,2,6,6,6,6,5,6,6,6,5,6,1,6,5,0,0,0,0,0,8,0,0,0,5,0,1,3,0,5,5,1,1,6,9,6,1,3,3,99,99,48,22,22404,2592,2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106_182",106,182,1,3,2019,5,1,5,2,1,1,3,5,6,6,6,5,6,6,6,5,5,1,6,5,0,0,0,0,0,1,8,0,0,5,0,2,3,0,5,5,1,3,6,4,6,3,4,2,14,0,21,23,203918,8403,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106_182",106,182,1,3,2023,5,5,5,0,0,0,0,2,2,3,1,1,1,1,2,2,2,1,3,5,0,0,0,0,0,1,1,0,0,5,0,3,3,0,5,5,5,0,2,1,2,0,2,2,14,0,21,27,205900,8234,3,33,5,6,6,6,5,6,6,6,5,5,1,6,4,6,3
"106_185",106,185,2,3,2019,5,1,2,2,1,2,2,5,5,4,2,3,4,4,6,4,2,3,3,5,0,1,5,5,5,3,3,0,0,3,0,2,3,0,5,5,1,1,5,3,5,3,4,5,96,0,39,20,27692,9462,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106_32",106,32,1,2,2019,5,1,2,0,0,0,0,6,6,5,5,2,2,6,5,6,6,1,1,1,850,1,5,5,5,2,2,0,0,3,0,3,3,0,1,5,5,3,6,3,5,2,4,5,14,0,21,27,49456,4788,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070_32",1070,32,1,2,2021,5,2,2,1,1,1,3,5,5,5,3,1,1,5,5,5,6,1,7,5,0,5,5,5,1,4,4,0,1,1,0,1,3,0,5,5,1,3,5,3,6,1,9,5,96,17,47,18,32383,306,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070_32",1070,32,1,2,2023,5,2,3,1,1,1,3,5,5,5,5,1,4,4,4,4,6,1,3,5,0,0,0,0,0,5,5,0,0,1,0,1,1,1,5,5,1,0,5,4,5,0,9,5,96,17,47,20,91520,4980,2,30,5,5,5,3,1,1,5,5,5,6,1,5,3,6,1
"1072_33",1072,33,1,2,2021,5,1,2,2,2,2,2,6,5,6,6,5,4,4,3,5,5,1,1,5,0,0,0,0,0,2,2,0,3,5,0,3,3,0,5,5,5,1,6,5,5,2,1,1,17,12,47,17,52000,1760,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072_33",1072,33,1,2,2023,1,2,1,2,1,2,3,6,5,6,6,6,6,5,2,5,5,1,7,5,0,0,0,0,0,5,5,0,1,1,0,3,3,0,5,5,1,0,6,5,5,0,9,5,17,12,47,19,111450,2257,3,30,6,5,6,6,5,4,4,3,5,5,1,6,5,5,2
"1080_31",1080,31,2,2,2023,1,1,2,1,1,3,3,5,5,4,5,3,3,4,5,5,5,1,1,5,0,0,0,0,0,5,5,0,0,5,0,2,3,0,5,5,1,1,5,3,5,4,3,3,14,16,51,18,227455,586,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083_31",1083,31,1,2,2019,5,3,3,1,1,1,1,6,6,6,6,4,4,4,5,5,5,1,7,5,0,1,5,1,5,5,5,0,0,1,0,2,3,0,5,5,1,1,6,5,5,3,9,5,17,16,33,21,97804,3348,52,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083_31",1083,31,1,2,2023,5,2,2,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,0,5,5,5,0,6,9,17,16,36,25,83750,2096,1,10,6,6,6,6,4,4,4,5,5,5,1,6,5,5,3
"1083_32",1083,32,2,2,2019,1,1,1,2,2,2,2,5,5,5,5,5,5,3,3,3,3,3,2,5,0,1,1,5,5,5,5,0,0,3,9,3,3,0,5,5,5,1,5,5,3,3,6,5,17,16,33,19,97804,3348,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083_32",1083,32,2,2,2021,5,1,1,2,2,2,1,5,5,5,6,5,5,5,5,4,4,2,7,5,0,1,5,5,5,4,4,0,0,1,0,3,1,2,1,5,1,0,5,5,5,3,10,5,17,16,33,21,115459,8275,51,30,5,5,5,5,5,5,3,3,3,3,3,5,5,3,3
"1084_33",1084,33,1,2,2019,5,1,1,0,0,0,0,3,3,2,2,2,3,2,4,4,2,3,1,1,200,1,5,5,5,6,4,0,0,3,0,3,3,0,1,5,1,1,3,2,3,4,5,5,13,12,25,26,22360,787,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084_35",1084,35,2,2,2019,5,1,5,1,1,2,2,4,4,5,2,3,6,4,5,6,1,4,5,5,0,0,0,0,0,5,2,0,0,5,0,4,3,0,5,1,1,1,4,3,4,3,4,3,13,12,25,23,44388,856,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084_36",1084,36,2,2,2019,1,1,2,3,3,3,3,2,3,3,4,2,5,5,2,3,2,4,1,1,800,1,5,5,5,6,6,0,0,3,51,3,3,0,5,5,5,99,3,4,3,3,6,5,13,12,25,22,44388,856,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084_37",1084,37,2,2,2019,5,1,1,3,1,2,3,5,4,4,5,4,4,4,4,5,4,2,1,1,9999999999,1,1,5,5,6,5,0,0,1,0,2,3,0,5,5,1,1,4,4,5,5,9,5,13,12,25,20,44388,856,52,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088_37",1088,37,2,2,2019,5,1,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,2,1,5,0,0,0,0,0,2,2,0,0,5,0,1,3,0,5,5,1,1,5,5,5,5,4,3,14,12,27,25,60900,7322,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088_37",1088,37,2,2,2021,5,1,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,2,99,9,0,0,0,0,0,99,9,0,0,9,0,1,3,0,9,9,5,0,5,4,5,5,3,3,14,99,55,28,60000,7746,2,20,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5
"1088_38",1088,38,1,2,2019,5,3,4,0,0,0,0,4,6,3,1,2,1,1,2,2,2,3,1,5,0,0,0,0,0,6,4,0,0,5,0,3,3,0,5,5,1,1,4,1,2,4,4,3,14,12,27,24,79840,7001,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088_38",1088,38,1,2,2021,5,2,5,0,0,0,0,2,3,3,1,1,1,1,2,4,3,2,3,5,0,0,0,0,0,5,4,0,0,5,0,3,3,0,5,5,5,0,3,1,3,5,3,3,14,99,27,26,71124,6514,2,30,4,6,3,1,2,1,1,2,2,2,3,4,1,2,4
"1088_39",1088,39,1,2,2019,1,1,3,2,1,3,3,6,6,6,6,6,6,6,6,6,6,1,1,5,0,0,0,0,0,2,2,0,1,1,0,3,3,0,5,5,1,1,6,6,6,3,9,5,15,15,27,18,91100,7187,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088_39",1088,39,1,2,2021,5,1,1,3,1,2,3,5,5,5,2,2,5,5,6,5,5,2,1,1,100,0,0,0,0,3,3,0,0,1,0,3,3,0,5,5,1,0,5,3,5,4,5,19,15,15,27,20,131971,7798,3,30,6,6,6,6,6,6,6,6,6,6,1,6,6,6,3
"1088_39",1088,39,1,2,2023,5,1,2,3,1,3,3,5,5,5,3,2,2,5,5,5,5,1,1,5,0,0,0,0,0,3,3,0,0,5,0,2,3,0,5,5,1,0,5,3,5,0,99,19,15,15,27,23,151000,7784,3,30,5,5,5,2,2,5,5,6,5,5,2,5,3,5,4
"1088_42",1088,42,2,2,2021,5,1,1,2,3,3,3,5,6,6,5,5,5,5,5,5,5,1,1,5,0,1,5,1,5,6,6,0,0,5,0,2,3,0,5,5,1,1,6,4,5,2,4,5,15,15,27,17,131971,7798,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088_42",1088,42,2,2,2023,5,1,2,3,3,3,3,6,6,6,6,5,5,6,6,6,6,1,7,5,0,1,5,1,5,6,6,0,0,1,0,1,3,0,5,5,1,0,6,5,6,0,11,5,15,15,27,20,151000,7784,4,30,5,6,6,5,5,5,5,5,5,5,1,6,4,5,2
"1088_43",1088,43,2,2,2023,1,1,1,1,1,1,3,6,6,6,9,4,4,6,6,6,6,1,1,5,0,0,0,0,0,5,5,0,3,5,0,2,3,0,5,5,1,1,6,9,6,3,1,1,15,15,27,18,151000,7784,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089_32",1089,32,1,2,2023,5,1,2,3,2,2,3,6,6,6,1,3,5,6,6,6,6,1,1,5,0,1,5,5,5,3,3,0,0,5,0,1,3,0,5,5,1,1,6,4,6,3,4,5,16,14,27,20,233478,498,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089_33",1089,33,2,2,2023,5,1,1,2,3,1,3,5,5,5,5,1,1,2,4,5,5,2,7,5,0,0,0,0,0,5,5,0,1,1,0,3,3,0,5,5,1,1,5,3,4,4,9,5,16,14,27,18,233478,498,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092_34",1092,34,1,2,2019,5,2,2,0,0,0,0,5,5,5,1,2,2,5,6,5,6,3,1,1,2000,1,5,5,5,8,0,0,0,3,52,3,5,0,1,5,1,1,5,2,5,2,6,5,16,0,18,25,150800,7954,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092_34",1092,34,1,2,2021,5,2,2,0,0,0,0,6,6,5,2,2,2,6,5,6,6,2,1,5,0,1,5,5,5,8,0,0,0,5,0,3,5,0,5,5,1,0,6,3,6,2,4,5,16,0,18,27,100150,5313,1,10,5,5,5,1,2,2,5,6,5,6,3,5,2,5,2
"1093_34",1093,34,2,2,2019,1,1,1,0,0,0,0,6,6,6,6,2,5,6,6,5,6,1,1,1,2000,1,5,5,5,8,0,0,0,3,54,3,5,0,5,1,1,1,6,4,6,3,7,11,12,17,51,27,101600,6266,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093_35",1093,35,1,2,2019,1,1,3,3,3,3,3,6,6,5,6,5,5,6,6,6,6,1,7,5,0,1,5,5,5,6,6,0,0,1,0,1,3,0,5,5,1,1,6,5,6,1,11,9,12,17,12,24,289520,8250,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093_35",1093,35,1,2,2021,5,1,1,0,0,0,0,6,6,6,6,1,5,6,6,6,6,1,1,5,0,1,5,5,5,8,0,0,0,1,51,1,3,0,5,5,1,0,6,5,6,1,7,11,12,17,12,26,0,8316,1,10,6,6,5,6,5,5,6,6,6,6,1,6,5,6,1
"1093_35",1093,35,1,2,2023,1,1,2,0,0,0,0,6,6,6,6,2,5,6,6,6,6,1,1,5,0,1,5,5,5,8,0,0,0,1,51,1,3,0,5,5,1,0,6,5,6,0,7,11,12,17,12,28,195000,4654,1,10,6,6,6,6,1,5,6,6,6,6,1,6,5,6,1
"1094_32",1094,32,2,2,2019,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,7,1,500,0,0,0,0,6,5,0,0,1,0,3,3,0,5,5,1,1,5,5,5,2,9,5,12,16,20,20,124000,894,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094_32",1094,32,2,2,2021,5,1,1,3,3,3,3,6,6,6,6,6,6,6,6,6,6,1,1,1,1500,0,0,0,0,6,6,0,0,1,42,2,3,0,5,5,1,0,6,6,6,1,6,9,12,16,29,23,15000,8460,1,10,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2
"1094_32",1094,32,2,2,2023,5,1,1,0,0,0,0,6,6,6,6,6,6,6,6,9,6,1,1,5,0,0,0,0,0,6,6,0,0,5,0,3,3,0,5,5,1,0,6,6,9,0,6,9,12,16,13,24,40000,769,1,10,6,6,6,6,6,6,6,6,6,6,1,6,6,6,1
"1094_33",1094,33,1,2,2019,5,1,1,1,1,1,3,5,5,5,6,1,5,6,6,6,5,3,3,5,0,0,0,0,0,4,4,0,3,5,0,3,3,0,5,5,5,1,5,4,6,3,1,1,12,16,13,17,124000,894,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094_33",1094,33,1,2,2021,5,1,1,1,9,9,9,6,6,6,6,6,6,6,6,6,6,4,1,5,0,0,0,0,0,8,0,0,3,5,0,1,1,1,5,5,5,0,6,6,6,5,1,1,12,16,13,19,187144,3745,3,30,5,5,5,6,1,5,6,6,6,5,3,5,4,6,3
"1095_31",1095,31,1,2,2019,5,2,2,3,3,3,3,5,6,1,3,3,6,6,4,5,6,1,1,5,0,0,0,0,0,8,0,0,0,3,51,1,1,2,5,5,1,1,4,4,6,3,6,9,12,17,8,23,166000,2511,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095_32",1095,32,1,2,2019,5,5,4,1,1,1,3,1,1,1,1,1,1,3,3,1,3,2,6,5,0,0,0,0,0,5,5,0,0,5,0,5,3,0,5,5,5,1,1,1,3,4,4,3,12,17,5,21,166000,2511,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096_33",1096,33,1,2,2019,5,1,2,2,2,2,3,2,6,2,2,1,2,6,6,6,1,1,1,1,3000,0,0,0,0,3,3,0,0,3,0,3,1,2,5,5,1,1,3,2,4,3,4,5,14,96,51,23,81200,4541,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096_33",1096,33,1,2,2021,5,1,2,0,0,0,0,1,1,1,1,4,4,5,4,4,1,1,1,1,6500,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,1,0,1,2,3,3,4,5,14,96,51,25,59000,1993,1,10,2,6,2,2,1,2,6,6,6,1,1,3,2,4,3
"1096_33",1096,33,1,2,2023,5,1,2,0,0,0,0,4,4,4,5,1,1,5,5,5,2,2,1,1,11000,0,0,0,0,8,0,0,0,1,0,3,5,0,5,5,1,0,4,2,4,0,4,5,14,96,51,28,95000,5000,1,10,1,1,1,1,4,4,5,4,4,1,1,1,2,3,3
"1096_34",1096,34,2,2,2019,5,1,1,2,1,1,3,6,6,5,3,2,4,5,6,6,6,1,6,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,1,6,3,6,4,4,3,14,96,51,21,1000,5348,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096_34",1096,34,2,2,2021,5,1,1,1,1,1,3,6,6,9,4,3,2,6,2,6,6,1,6,5,0,0,0,0,0,3,2,0,0,5,0,1,3,0,5,5,1,0,9,3,5,4,3,3,14,96,51,23,21360,4000,2,20,6,6,5,3,2,4,5,6,6,6,1,6,3,6,4
"1096_34",1096,34,2,2,2023,5,1,1,0,0,0,0,5,6,6,2,1,2,5,5,6,6,1,6,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,0,6,1,5,0,3,3,14,96,51,26,80000,5704,2,20,6,6,9,4,3,2,6,2,6,6,1,9,3,5,4
"1096_35",1096,35,2,2,2019,5,1,1,3,1,2,3,5,6,5,3,4,4,6,6,6,6,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,1,5,3,6,4,4,3,12,14,51,18,53400,8491,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096_35",1096,35,2,2,2021,5,1,1,2,1,1,2,6,6,6,1,3,2,6,6,6,6,1,6,5,0,0,0,0,0,2,2,0,0,5,0,1,3,0,5,5,1,0,6,3,6,1,3,3,12,14,51,20,73619,3960,3,30,5,6,5,3,4,4,6,6,6,6,1,5,3,6,4
"1096_37",1096,37,2,2,2019,5,2,5,2,1,1,3,5,5,5,1,1,5,5,6,6,6,1,1,5,0,0,0,0,0,5,5,0,1,1,0,1,1,1,5,5,1,1,5,2,6,4,9,5,14,12,51,17,74370,8587,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096_37",1096,37,2,2,2021,5,1,2,3,1,3,3,6,6,6,6,5,4,6,6,6,6,2,1,9,0,0,0,0,0,3,3,0,1,5,0,2,3,0,5,5,1,0,6,5,6,4,3,3,14,12,51,20,83590,7244,3,33,5,5,5,1,1,5,5,6,6,6,1,5,2,6,4
"1096_37",1096,37,2,2,2023,5,1,2,2,1,3,3,6,6,6,6,2,4,5,6,6,6,1,7,1,9999999999,0,0,0,0,2,2,0,1,5,0,2,3,0,5,5,1,0,6,4,6,0,3,3,14,12,51,21,95000,8165,3,33,6,6,6,6,5,4,6,6,6,6,2,6,5,6,4
"1097_32",1097,32,2,2,2023,1,1,2,3,3,3,3,5,4,4,3,2,4,4,5,5,3,1,7,5,0,0,0,0,0,6,6,0,0,1,0,3,3,0,5,5,1,99,4,3,4,4,9,5,12,17,12,18,311824,7324,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098_32",1098,32,1,2,2019,5,2,1,0,0,0,0,4,6,3,1,4,2,5,5,5,2,2,1,1,600,1,5,5,5,8,0,19,1,3,13,2,3,0,5,5,5,1,4,2,4,3,6,9,16,12,8,24,31200,555,52,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098_32",1098,32,1,2,2021,5,1,1,0,0,0,0,5,5,5,1,1,1,5,5,5,5,2,6,1,500,1,1,5,5,8,0,17,1,5,0,4,1,2,5,5,5,0,5,2,5,2,4,99,16,12,8,27,67000,7343,1,10,4,6,3,1,4,2,5,5,5,2,2,4,2,4,3
"1098_33",1098,33,2,2,2019,5,1,1,3,3,3,3,5,5,5,5,3,4,5,5,3,5,1,7,5,0,1,1,5,5,6,6,17,1,3,31,2,3,0,5,5,1,1,5,4,4,4,6,9,16,12,51,22,31200,555,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
